CIP1,CIP2,CIP3,LIBELLE,TVCODE,CESSION,PUBLIC
3000001210900,8782344,,GLUCOSE 5% SPC F/500ML,0,594,795
3000001210917,8782350,,GLUCOSE 5% SPC F/250ML,0,594,795
3000001210924,8782367,,RINGER LACTATE SPC SOL INJ F/500ML,0,594,795
3000001210931,8782373,,"SODIUM CHL SPC 0,9% SOL INJ F/500ML",0,594,795
4031571067518,8617734,,ARTHRO ACTIVE DENK PDRE SOL BUV STICK/14,2,8865,0
3000000812518,8477167,,GASTROGEL CPR B/40 CAM,0,825,1100
4031571077074,8703020,,IMMUN ACTIVE+D3 DENK PDRE SACH B/20,2,5278,0
3000000693247,8631869,,RECHARG ACTIV DENK PDR SUSP BUV STICK/12,2,4176,0
3000000409077,8511007,1167261,ELECTROLYTE DENK SACH B/10,2,3009,0
3000001033141,8493456,,DAPZIN 5MG CPR PELL B/30,0,0,0
3760143920456,8651599,,CALCIUM MARIN BIO CPR B/30,2,0,0
3000000020890,8306603,,CELIA MAMA LAIT B/400G,0,4201,0
3000000043455,8310102,,CELIA DEVELOP LAIT AR B/400G,0,3363,0
3000000074121,8317481,,CELIA PRE CELIA LAIT B/400G,0,4542,0
3760143920180,8663906,,NUTRIGEE ANTI OXYDANT FORT CPR B/30,2,0,0
3760143920494,8620446,,NUTRIGEE IMMUNITE FORT CPR B/30,2,0,0
3551100826214,8387470,,CELIA CERELINE CEREAL INST DIASTASE/200G,0,1316,0
3551100826221,8387487,,CELIA CERELINE CEREAL INST FRUITS B/200G,0,1131,0
3551100826238,8387493,,CELIA CERELINE CEREAL LAIT MIEL B/200G,0,1383,0
3551100826443,8387501,,CELIA CERELINE MULTICEREALES INST B/200G,0,1131,0
3551100826436,8387518,,CELIA CERELINE CEREAL LAIT BANANE B/200G,0,1266,0
8072074,4215766,8386364,CELLTRIAXON 1G AMP INJ B/1,0,2309,3085
3000000020371,8306543,8103314,CELLIFLORE THE MINCEUR SACH B/20,2,2889,0
3000000020418,8306566,8103320,CELLIFLORE VENTRE PLAT SACH B/20,2,2909,0
3160920711060,8390331,8158427,CELLIFLORE THE BRULE GRAISSE SACH B/20,2,2947,0
3273816028811,8724973,,LAINO CYCLADES LAIT HYDR CORPS T/200ML,2,7919,0
3160920710124,8611654,,CELLIFLORE INFUS DRAINEUR ACTIF SACH/20,2,1890,0
3160920610790,8611660,,CELLIFLORE THE KILOS SUPERFLUS SACH B/20,2,1947,0
3160920711084,8611677,,CELLIFLORE INFUSION TRANSIT SACH B/20,2,2170,0
2297257,8063129,2297257,CEPODEM 200MG CPR B/10,0,6055,8100
3000000812532,8477196,,METROZAL 125MG/5ML SUSP BUV F/120ML CAM,0,1236,1650
3616826020794,8749803,,LAINO LAIT NUTRITIF CONFORT KARITE/400ML,2,0,0
3000000351017,8075569,,CEPROLEN-D GTTE OPHTA+AURIC F/5ML,0,1255,1875
3990000000827,8419655,,CERAZONE PLUS 1G PDR INJ+SOLV AMP10ML/1,0,2966,3980
7640107472350,8747299,1739801,DICYNONE 500MG GEL B/20 NEW,0,3407,4555
8209811,4000451,,CERELAC BLE FARINE BT 400G,0,2921,0
8209834,4000480,,CERELAC 3 FRUITS FARINE BT400G,0,3216,0
7640107472343,0,,DICYNONE 250MG/2ML INJ AMP B/4 NEW,0,1876,2510
3000000574317,8442068,,DIMI GEL T/30G,0,0,0
3000000215319,8019594,,CEROXIME 750MG SOL INJ B/1,0,1850,2480
3020049,0,,CERULYSE GTTE AURICUL FL 10ML,0,4526,6055
3000000361511,8392896,,CERUCLEAR SPRAY AURICULAIRE F/40ML,2,3185,0
3614770000138,8636275,,INTRAIT MARR INDE SANT VEN S BUV GTT90ML,0,10954,14655
3000000571101,8441318,,SUNAVEINE 60MG IV PDRE SOL INJ B/1,0,0,0
3401364469552,6446955,,CETAPHIL LOT NETT ADOUC EMOLL F/200ML,2,4854,0
2288809,8019335,2288809,CETAZONE 1G INJ,0,2203,2945
2294678,8037014,,CETAZONE 250MG INJ B/1,0,988,1320
8043078,0,,CETAZONE 500MG AMP INJ B/1,0,1757,2350
3400938120462,3812046,,"CETAVLON 0,5% CR T/80G",0,4692,6275
3000000571118,8441324,,SUNAVEINE 120MG IV PDRE SOL INJ B/1,0,0,0
8013829,0,,"CETAFOR 0,5G IV PDRE INJ AMP/5ML+F/1",0,1930,2580
8013858,0,,CETAFOR 1G IM PDRE INJ AMP/4ML+F/1,0,2276,3045
8013887,0,,CETAFOR 1G IV PDRE INJ AMP/10ML+F/1,0,2291,3065
8061946,0,8107594,CETA IBU 100MG/125MG SUSP BUV F/60ML,0,868,1165
3499320004657,8397066,,CETAPHIL CR HYDR T/50G,2,5588,0
3499320004831,8397072,,CETAPHIL LOT HYDR F/200ML,2,6737,0
3000000677926,8468808,,CETDRO 10MG CPR B/10,0,0,0
3000000224298,8023087,,CETIX 10MG CPR A SUCER B/7,0,1115,1490
2026920,0,,CETRAXAL 500MG CPR BTE 10,0,4720,6315
2030181,8759380,2030181,CETRAXAL OTICO GTTE AUR F/10ML,0,3015,4035
3517790,0,,"CETROTIDE 0,25MG PDRE+SOLV PPI FL+SER1ML",0,20532,27470
8061768,0,,"CETRAXAL+ 3MG/0,25MG GTTE AURIC F/10ML",0,3435,4595
2293957,8061797,,CETRAXAL 750MG CPR B/10,0,5492,7345
4054839967665,8475228,,"CETROTIDE 0,25MG PDR+SOLV PPI+SER1ML EXP",0,20530,27470
3400933770532,0,,XENETIX 300MG/ML SOL INJ F/200ML,0,0,0
3000000203620,8016874,,"CEXOLAN 50MCG/ML COLL F/2,5ML",0,8677,11610
7322540002881,4269101,,CHANGE TENA EXPERT LADY NORMAL B/24,2,6151,0
7322540426489,9641456,,CHANGE TENA FOR MEN LEVEL 2 B/20,2,6697,0
3000000460634,8429056,9010260,AMADAY PL 10MG/8MG CPR B/30,0,6215,8315
3000000460641,8429062,9010201,AMADAY PL 10MG/4MG CPR B/30,0,6002,8030
7322540574814,4274390,,CHANGE TENA EXPERT PANTS SUPER MED B/12,2,14699,0
3000000460658,8429079,1222321,AMADAY PL 5MG/8MG CPR B/30,0,5788,7745
7322540574890,4274409,,CHANGE TENA EXPERT PANTS SUPER LARGE B12,2,15349,0
3000000460665,8429085,9010537,AMADAY PL 5MG/4MG CPR B/30,0,5363,7175
3000000863022,8484090,,GAGNERVE BT CPR B/30,0,5844,7820
3000000835128,8669168,,SAVON JUVENIS  MORINGA F/100ML,2,1800,0
7322540647204,9639040,,CHANGE TENA SLIP MAXI MED B/24,2,17666,0
7322540647266,9639057,,CHANGE TENA SLIP MAXI LARGE B/24,0,17150,0
7322540630763,8619124,,CHANGE TENA PANTS SUPER XL SACH/12,2,18554,0
8699114502467,8619130,,CHANGE TENA SLIP MAXI XL SACH/24,0,20288,0
7322541095035,8619147,,CHANGE TENA SILHOUETTE+ SLIP TM SACH/9,0,7482,0
7322541095066,8619153,,CHANGE TENA SILHOUETTE+ SLIP TL SACH/8,0,7295,0
7322540887624,8619176,,CHANGE TENA MEN ACTIVE FIT TM SACH/9,0,7622,0
7322540887648,8619182,,CHANGE TENA MEN ACTIVE FIT TL SACH/8,0,7295,0
3400933771591,0,,XENETIX 350MG/ML SOL INJ F/200ML,0,0,0
3400935086389,3508638,,CHARBON BELLOC 125MG CAPS MOLLE B/36,0,5470,7320
2269574,8039705,2269574,CHERICOF SP F/100ML,0,1248,1670
3990000013643,8473933,2279756,MISOCLEAR 200MCG CPR B/10,0,2363,3160
3021741,0,3021741,CHIBRO-CADRON COLLYRE FL 5ML,0,1275,1705
3313225,0,3313225,CHIBROXINE COLLYRE FL 5ML,0,1749,2340
3990000013650,8426572,8130363,MISOCLEAR 200MCG CPR B/3,0,739,985
3000000015421,8081854,,CHINTHER 20/120MG CPR B/24,0,1513,2020
3000000015438,8081877,,CHINTHER 40/240MG CPR B/12,0,1831,2450
3000000272176,8057790,8168383,CHINTHER 80MG/480MG CPR B/6,0,1882,2515
3000000901892,8590998,,SAVON JUVENIS N?3 MORINGA PAIN/100G,2,1800,0
3000000628492,8452210,,DAREXYL 3G PDRE SUSP BUV SACH B/10,0,920,1230
3614819999294,6237932,,ORTHESE SALVA POIGNET PCE TA/1,2,0,0
8039119,0,,CHLOROQUINE 100MG CPR 100BL10,0,0,0
7981076,9556259,,"CHLORHEXIDINE 0,5% SPR F/100ML",0,1329,1775
3614810003037,8740920,,ORTHESE SALVA POUCE TA,2,0,0
3000000628898,8452316,,DOLIMEX 200MG PDRE SUSP BUV SACH B/12,0,897,1200
3000000687116,8469222,,CHLOROQUINE PHARMANOVA 200MG CPR B/30,0,2723,3640
3000000302026,8061739,8167320,"CHOCOFER 50MG/0,5MG SP F/200ML",0,1944,2600
3614810003044,8740937,,ORTHESE SALVA POUCE XXL,2,0,0
3614819990741,8592715,,ACTIPOCHE POCHE THERMIQ GENOU B/1,2,0,0
3400933591731,3359173,,CHONDROSULF 400MG GELULE B/84,0,19784,26470
3000000210338,8018353,,CHONDROFLEX GEL B/30,0,12020,16080
3000000628942,8452322,,DOLIMEX 300MG PDRE SUSP BUV SACH B/12,0,906,1210
3022775,0,,CHOPHYTOL CPR DRG BT 180,0,2021,2705
3022798,0,,CHOPHYTOL BUV GTTE FL 120ML,0,1538,2055
3829489,0,,CHOPHYTOL AD CPR ENR B/2X30,0,1087,1455
3401060262709,6026270,,CANNE FRELLY CONFORT BLEUE PAIRE/1,2,0,0
